marker_id,scan_distance,movement_id,px,py,pz,qx,qy,qz,qw,cam_px,cam_py,cam_pz,cam_qx,cam_qy,cam_qz,cam_qw
0,0.2625,1,-0.197044,-0.297772,0.093771,0.522436,0.48001,0.505557,0.490981,-0.0179,-0.01838,0.22977,-0.999556,0.026912,0.012367,0.003208
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.198339,-0.297809,0.093802,-0.505349,-0.506547,-0.522501,-0.463708,-0.017941,-0.018412,0.231066,-0.999046,0.027203,-0.031537,0.013167
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.198339,-0.297809,0.093802,-0.505349,-0.506547,-0.522501,-0.463708,-0.017941,-0.018412,0.231066,-0.999046,0.027203,-0.031537,0.013167
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197044,-0.297772,0.093771,0.522436,0.48001,0.505557,0.490981,-0.0179,-0.01838,0.22977,-0.999556,0.026912,0.012367,0.003208
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.198105,-0.297898,0.093929,0.513449,0.4787,0.517871,0.488903,-0.018029,-0.01854,0.230831,0.999516,-0.030288,-0.001317,0.007036
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
0,0.2625,1,-0.197546,-0.297877,0.093801,0.528709,0.480328,0.499936,0.48971,-0.018006,-0.018411,0.230272,-0.999413,0.027703,0.017531,0.009942
