marker_id,scan_distance,movement_id,px,py,pz,qx,qy,qz,qw,cam_px,cam_py,cam_pz,cam_qx,cam_qy,cam_qz,cam_qw
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193666,-0.297984,0.095606,0.47607,0.4619,0.54788,0.509738,-0.002266,-0.002484,0.184899,0.998935,0.003518,0.010452,0.044805
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193666,-0.297984,0.095606,0.47607,0.4619,0.54788,0.509738,-0.002266,-0.002484,0.184899,0.998935,0.003518,0.010452,0.044805
0,0.225,2,-0.194066,-0.297927,0.095577,0.463809,0.459725,0.557241,0.512851,-0.002208,-0.002463,0.185299,0.99812,0.005326,0.019046,0.058018
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.194525,-0.297875,0.095356,0.483744,0.511201,0.538051,0.463859,-0.002166,-0.002253,0.185764,-0.998769,-0.005587,-0.047634,0.012678
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193666,-0.297984,0.095606,0.47607,0.4619,0.54788,0.509738,-0.002266,-0.002484,0.184899,0.998935,0.003518,0.010452,0.044805
0,0.225,2,-0.193666,-0.297984,0.095606,0.47607,0.4619,0.54788,0.509738,-0.002266,-0.002484,0.184899,0.998935,0.003518,0.010452,0.044805
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.194066,-0.297927,0.095577,0.463809,0.459725,0.557241,0.512851,-0.002208,-0.002463,0.185299,0.99812,0.005326,0.019046,0.058018
0,0.225,2,-0.194066,-0.297927,0.095577,0.463809,0.459725,0.557241,0.512851,-0.002208,-0.002463,0.185299,0.99812,0.005326,0.019046,0.058018
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.194291,-0.298041,0.095354,-0.518959,-0.504564,-0.503011,-0.47231,-0.002333,-0.002254,0.185531,-0.999206,-0.006983,-0.004176,0.038995
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193882,-0.29802,0.095609,0.468592,0.463351,0.555742,0.506831,-0.0023,-0.002495,0.185115,0.998536,0.002454,0.020447,0.05001
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
0,0.225,2,-0.193637,-0.297958,0.095585,0.460327,0.460947,0.561369,0.510384,-0.002241,-0.00246,0.18487,0.997894,0.004294,0.024738,0.059817
