marker_id,scan_distance,movement_id,px,py,pz,qx,qy,qz,qw,cam_px,cam_py,cam_pz,cam_qx,cam_qy,cam_qz,cam_qw
0,0.2625,1,-0.195715,-0.302021,0.092923,0.505794,0.480773,0.51953,0.493071,-0.022689,-0.018231,0.229156,0.999617,-0.024605,0.002498,0.012453
0,0.2625,1,-0.194709,-0.301877,0.092769,0.51449,0.48358,0.507572,0.493783,-0.022542,-0.018075,0.22815,0.999752,-0.02119,-0.006793,0.001096
0,0.2625,1,-0.195262,-0.301996,0.0928,0.521644,0.485436,0.500952,0.491209,-0.022662,-0.018107,0.228703,-0.999665,0.021797,0.011475,0.008003
0,0.2625,1,-0.194709,-0.301877,0.092769,0.51449,0.48358,0.507572,0.493783,-0.022542,-0.018075,0.22815,0.999752,-0.02119,-0.006793,0.001096
0,0.2625,1,-0.194709,-0.301877,0.092769,0.51449,0.48358,0.507572,0.493783,-0.022542,-0.018075,0.22815,0.999752,-0.02119,-0.006793,0.001096
0,0.2625,1,-0.195715,-0.302021,0.092923,0.505794,0.480773,0.51953,0.493071,-0.022689,-0.018231,0.229156,0.999617,-0.024605,0.002498,0.012453
0,0.2625,1,-0.194709,-0.301877,0.092769,0.51449,0.48358,0.507572,0.493783,-0.022542,-0.018075,0.22815,0.999752,-0.02119,-0.006793,0.001096
0,0.2625,1,-0.194673,-0.301862,0.092798,0.519521,0.498356,0.500605,0.480764,-0.022527,-0.018104,0.228114,-0.999636,0.019312,-0.001084,0.018807
0,0.2625,1,-0.195715,-0.302021,0.092923,0.505794,0.480773,0.51953,0.493071,-0.022689,-0.018231,0.229156,0.999617,-0.024605,0.002498,0.012453
0,0.2625,1,-0.194709,-0.301877,0.092769,0.51449,0.48358,0.507572,0.493783,-0.022542,-0.018075,0.22815,0.999752,-0.02119,-0.006793,0.001096
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.195715,-0.302021,0.092923,0.505794,0.480773,0.51953,0.493071,-0.022689,-0.018231,0.229156,0.999617,-0.024605,0.002498,0.012453
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194928,-0.301888,0.092874,0.501618,0.475941,0.522673,0.498671,-0.022553,-0.01818,0.228369,0.999491,-0.02372,0.000952,0.021332
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194428,-0.301926,0.092918,0.523171,0.478896,0.500372,0.496566,-0.022589,-0.018224,0.227869,-0.999563,0.022867,0.018473,0.003101
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
0,0.2625,1,-0.194428,-0.301926,0.092918,0.523171,0.478896,0.500372,0.496566,-0.022589,-0.018224,0.227869,-0.999563,0.022867,0.018473,0.003101
0,0.2625,1,-0.195212,-0.301892,0.092926,0.503367,0.495637,0.519519,0.480693,-0.022558,-0.018233,0.228653,0.999605,-0.022129,0.017314,2.8e-05
