timestamp,call_chain,duration_s
2026-04-23T13:22:56.366204,scrapePlate > scanToMarker,3.4815
2026-04-23T13:23:01.846119,scrapePlate > pickupPlate > moveToMarker,5.3979
2026-04-23T13:23:08.017211,scrapePlate > pickupPlate,11.569
2026-04-23T13:23:52.717148,scrapePlate > placePlate,8.8851
2026-04-23T13:23:57.196992,scrapePlate,42.0287
