timestamp,call_chain,duration_s
2026-06-23T14:25:56.387087,scanMarkerApproach > scanToMarker,5.8332
2026-06-23T14:26:02.055711,scanMarkerApproach > scanToMarker,3.6678
2026-06-23T14:26:06.480556,scanMarkerApproach > scanToMarker,3.4232
2026-06-23T14:26:10.955968,scanMarkerApproach > scanToMarker,3.4752
2026-06-23T14:26:14.897245,scanMarkerApproach > scanToMarker,2.9406
2026-06-23T14:26:15.897441,scanMarkerApproach,25.3436
2026-06-23T14:26:21.429960,scanMarkerApproach > scanToMarker,5.532
2026-06-23T14:26:27.713708,scanMarkerApproach > scanToMarker,4.2756
2026-06-23T14:26:32.552173,scanMarkerApproach > scanToMarker,3.8371
2026-06-23T14:26:37.331935,scanMarkerApproach > scanToMarker,3.7692
2026-06-23T14:26:41.038641,scanMarkerApproach > scanToMarker,2.7055
2026-06-23T14:26:42.039983,scanMarkerApproach,26.1421
2026-06-23T14:26:47.042886,startup,57.8089
