timestamp,call_chain,duration_s
2026-06-23T13:29:52.955324,scanMarkerApproach > scanToMarker,5.813
2026-06-23T13:29:58.652820,scanMarkerApproach > scanToMarker,3.6967
2026-06-23T13:30:02.971501,scanMarkerApproach > scanToMarker,3.3124
2026-06-23T13:30:07.321500,scanMarkerApproach > scanToMarker,3.3494
2026-06-23T13:30:11.116298,scanMarkerApproach > scanToMarker,2.7942
2026-06-23T13:30:12.118509,scanMarkerApproach,24.9762
2026-06-23T13:30:17.689891,scanMarkerApproach > scanToMarker,5.5708
2026-06-23T13:30:23.928480,scanMarkerApproach > scanToMarker,4.2364
2026-06-23T13:30:28.670478,scanMarkerApproach > scanToMarker,3.7404
2026-06-23T13:30:33.438405,scanMarkerApproach > scanToMarker,3.7677
2026-06-23T13:30:37.338983,scanMarkerApproach > scanToMarker,2.8999
2026-06-23T13:30:38.339238,scanMarkerApproach,26.2202
2026-06-23T13:30:43.358630,startup,57.5339
