timestamp,call_chain,duration_s
2026-07-22T11:30:12.669522,scanMarkerApproach > scanToMarker,3.3665
2026-07-22T11:30:17.833580,scanMarkerApproach > scanToMarker,3.1628
2026-07-22T11:30:19.845147,scanMarkerApproach,10.5421
2026-07-22T11:30:30.155102,scanMarkerApproach > scanToMarker,10.3091
2026-07-22T11:30:34.383396,scanMarkerApproach > scanToMarker,2.2275
2026-07-22T11:30:37.712510,scanMarkerApproach > scanToMarker,2.329
2026-07-22T11:30:41.059155,scanMarkerApproach > scanToMarker,2.3464
2026-07-22T11:30:43.377418,scanMarkerApproach > scanToMarker,1.3139
2026-07-22T11:30:44.378158,scanMarkerApproach,24.5321
2026-07-22T11:30:49.379683,startup,57.7995
