timestamp,call_chain,duration_s
2026-07-24T14:10:02.035972,scanMarkerApproach > scanToMarker,11.6287
2026-07-24T14:10:08.426008,scanMarkerApproach > scanToMarker,4.3878
2026-07-24T14:10:12.997816,scanMarkerApproach > scanToMarker,3.5686
2026-07-24T14:10:17.541897,scanMarkerApproach > scanToMarker,3.5439
2026-07-24T14:10:21.644143,scanMarkerApproach > scanToMarker,3.1021
2026-07-24T14:10:25.734055,scanMarkerApproach > scanToMarker,3.0898
2026-07-24T14:10:26.734198,scanMarkerApproach,36.3269
2026-07-24T14:10:44.512641,scanMarkerApproach > scanToMarker,17.7784
2026-07-24T14:10:50.914975,scanMarkerApproach > scanToMarker,4.4022
2026-07-24T14:10:55.583420,scanMarkerApproach > scanToMarker,3.6683
2026-07-24T14:11:00.212142,scanMarkerApproach > scanToMarker,3.6286
2026-07-24T14:11:04.056476,scanMarkerApproach > scanToMarker,2.8441
2026-07-24T14:11:08.128481,scanMarkerApproach > scanToMarker,3.0719
2026-07-24T14:11:09.128612,scanMarkerApproach,42.3943
2026-07-24T14:11:14.144118,startup,86.3214
