timestamp,call_chain,duration_s
2026-08-01T20:53:53.431947,purge_collision_scene,0.2636
2026-08-01T20:53:53.432108,add_ground_plane,0.0001
2026-08-01T20:53:55.685493,add_printer_collision_boxes,0.0
2026-08-01T20:53:57.942426,add_printer_collision_boxes,0.0
2026-08-01T20:54:01.130670,scrapePlate > pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,3.1837
2026-08-01T20:54:01.130700,scrapePlate > pickupPlate > moveToMarker > _scan_with_retries,3.1837
2026-08-01T20:54:04.197938,scrapePlate > pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,3.0672
2026-08-01T20:54:04.198280,scrapePlate > pickupPlate > moveToMarker > _scan_with_retries,3.0676
2026-08-01T20:54:06.519677,scrapePlate > pickupPlate > moveToMarker > set_entry_zone_collisions,1.5156
2026-08-01T20:54:16.268661,scrapePlate > pickupPlate > moveToMarker > set_entry_zone_collisions,1.3987
2026-08-01T20:54:16.268854,scrapePlate > pickupPlate > moveToMarker,18.3231
2026-08-01T20:54:16.269080,scrapePlate > pickupPlate,18.3234
2026-08-01T20:54:38.688199,scrapePlate > placePlate > set_entry_zone_collisions,0.0
2026-08-01T20:54:38.688248,scrapePlate > placePlate,11.5288
2026-08-01T20:54:38.688867,scrapePlate,40.7464
