timestamp,call_chain,duration_s
2026-06-23T17:36:54.865004,scanMarkerApproach > scanToMarker,6.0608
2026-06-23T17:37:00.578826,scanMarkerApproach > scanToMarker,3.7131
2026-06-23T17:37:04.886729,scanMarkerApproach > scanToMarker,3.3064
2026-06-23T17:37:09.249120,scanMarkerApproach > scanToMarker,3.3614
2026-06-23T17:37:13.077706,scanMarkerApproach > scanToMarker,2.8284
2026-06-23T17:37:14.078354,scanMarkerApproach,25.2742
2026-06-23T17:37:19.580800,scanMarkerApproach > scanToMarker,5.5018
2026-06-23T17:37:26.068301,scanMarkerApproach > scanToMarker,4.4841
2026-06-23T17:37:30.895177,scanMarkerApproach > scanToMarker,3.8265
2026-06-23T17:37:35.701981,scanMarkerApproach > scanToMarker,3.8067
2026-06-23T17:37:39.596557,scanMarkerApproach > scanToMarker,2.8914
2026-06-23T17:37:40.597144,scanMarkerApproach,26.5181
2026-06-23T17:37:45.599891,startup,58.2956
