timestamp,call_chain,duration_s
2026-07-23T11:14:36.688709,scanMarkerApproach > scanToMarker,12.0502
2026-07-23T11:14:41.330797,scanMarkerApproach > scanToMarker,2.6408
2026-07-23T11:14:44.867653,scanMarkerApproach > scanToMarker,2.5333
2026-07-23T11:14:48.359536,scanMarkerApproach > scanToMarker,2.4897
2026-07-23T11:14:50.664782,scanMarkerApproach > scanToMarker,1.3045
2026-07-23T11:14:51.665716,scanMarkerApproach,27.0272
2026-07-23T11:15:06.680331,scanMarkerApproach > scanToMarker,15.0145
2026-07-23T11:15:11.017877,scanMarkerApproach > scanToMarker,2.3342
2026-07-23T11:15:14.608716,scanMarkerApproach > scanToMarker,2.5907
2026-07-23T11:15:17.804261,scanMarkerApproach > scanToMarker,2.1953
2026-07-23T11:15:20.109447,scanMarkerApproach > scanToMarker,1.3049
2026-07-23T11:15:21.109609,scanMarkerApproach,29.4438
2026-07-23T11:15:26.110795,startup,83.9696
