timestamp,call_chain,duration_s
2026-05-02T13:13:09.062905,scanMarkerApproach > scanToMarker,4.0976
2026-05-02T13:13:14.794158,scanMarkerApproach > scanToMarker,3.7301
2026-05-02T13:13:19.268382,scanMarkerApproach > scanToMarker,3.4723
2026-05-02T13:13:23.839815,scanMarkerApproach > scanToMarker,3.57
2026-05-02T13:13:27.757978,scanMarkerApproach > scanToMarker,2.9106
2026-05-02T13:13:28.768529,scanMarkerApproach,23.8034
2026-05-02T13:13:34.481259,scanMarkerApproach > scanToMarker,5.7127
2026-05-02T13:13:40.557371,scanMarkerApproach > scanToMarker,4.0757
2026-05-02T13:13:45.411971,scanMarkerApproach > scanToMarker,3.8535
2026-05-02T13:13:50.082571,scanMarkerApproach > scanToMarker,3.6704
2026-05-02T13:13:53.953609,scanMarkerApproach > scanToMarker,2.8689
2026-05-02T13:13:54.954437,scanMarkerApproach,26.1858
