timestamp,call_chain,duration_s
2026-08-01T18:28:37.032850,purge_collision_scene,0.2218
2026-08-01T18:28:37.032985,add_ground_plane,0.0001
2026-08-01T18:28:38.622340,add_printer_collision_boxes,0.0
2026-08-01T18:28:39.942488,add_printer_collision_boxes,0.0
2026-08-01T18:28:46.086200,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,6.143
2026-08-01T18:28:46.092844,pickupPlate > moveToMarker > _scan_with_retries,6.1496
2026-08-01T18:28:49.148616,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,3.0554
2026-08-01T18:28:49.520544,pickupPlate > moveToMarker > _scan_with_retries,3.4274
2026-08-01T18:28:53.220509,pickupPlate > moveToMarker > set_entry_zone_collisions,1.2922
2026-08-01T18:29:05.529883,pickupPlate > moveToMarker > set_entry_zone_collisions,1.3689
2026-08-01T18:29:05.530247,pickupPlate > moveToMarker,25.5872
2026-08-01T18:29:05.530274,pickupPlate,25.5872
