timestamp,call_chain,duration_s
2026-04-24T13:18:50.981415,scanMarkerApproach > scanToMarker,6.238
2026-04-24T13:18:56.849682,scanMarkerApproach > scanToMarker,3.8481
2026-04-24T13:19:01.133543,scanMarkerApproach > scanToMarker,3.283
2026-04-24T13:19:05.728882,scanMarkerApproach > scanToMarker,3.5938
2026-04-24T13:19:09.715786,scanMarkerApproach > scanToMarker,2.9656
2026-04-24T13:19:10.718680,scanMarkerApproach,25.9754
2026-04-24T13:19:16.211656,scanMarkerApproach > scanToMarker,5.4929
2026-04-24T13:19:22.271259,scanMarkerApproach > scanToMarker,4.057
2026-04-24T13:19:27.071220,scanMarkerApproach > scanToMarker,3.7907
2026-04-24T13:19:31.723265,scanMarkerApproach > scanToMarker,3.6474
2026-04-24T13:19:35.739669,scanMarkerApproach > scanToMarker,3.0088
2026-04-24T13:19:36.810818,scanMarkerApproach,26.0921
2026-04-24T13:30:38.081653,scrapePlate > scanToMarker,3.9784
2026-04-24T13:31:11.953282,scrapePlate > pickupPlate > moveToMarker,33.8544
2026-04-24T13:31:11.966390,scrapePlate > pickupPlate,33.8676
2026-04-24T13:31:11.972415,scrapePlate,37.8872
