timestamp,call_chain,duration_s
2026-07-17T14:24:31.607815,scanMarkerApproach > scanToMarker,8.3603
2026-07-17T14:24:39.290916,scanMarkerApproach > scanToMarker,5.6471
2026-07-17T14:24:45.628569,scanMarkerApproach > scanToMarker,5.3052
2026-07-17T14:24:52.056202,scanMarkerApproach > scanToMarker,5.4244
2026-07-17T14:24:57.838515,scanMarkerApproach > scanToMarker,4.7818
2026-07-17T14:24:58.884955,scanMarkerApproach,35.6375
2026-07-17T14:25:07.567690,scanMarkerApproach > scanToMarker,8.6785
2026-07-17T14:25:15.408734,scanMarkerApproach > scanToMarker,5.7988
2026-07-17T14:25:22.301384,scanMarkerApproach > scanToMarker,5.8909
2026-07-17T14:25:28.905235,scanMarkerApproach > scanToMarker,5.6016
2026-07-17T14:25:34.704291,scanMarkerApproach > scanToMarker,4.747
2026-07-17T14:25:35.725870,scanMarkerApproach,36.8367
2026-07-17T14:25:40.794299,startup,78.9571
