timestamp,call_chain,duration_s
2026-07-24T12:12:59.587573,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,4.4061
2026-07-24T12:12:59.587612,pickupPlate > moveToMarker > _scan_with_retries,4.4062
2026-07-24T12:13:01.170134,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,1.582
2026-07-24T12:13:01.170203,pickupPlate > moveToMarker > _scan_with_retries,1.5821
2026-07-24T12:13:02.581485,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,1.4106
2026-07-24T12:13:02.581551,pickupPlate > moveToMarker > _scan_with_retries,1.4106
2026-07-24T12:13:04.173513,pickupPlate > moveToMarker > _scan_with_retries > scanToMarker,1.5911
2026-07-24T12:13:04.173569,pickupPlate > moveToMarker > _scan_with_retries,1.5912
2026-07-24T12:13:10.198220,pickupPlate > moveToMarker,15.0381
2026-07-24T12:13:10.199160,pickupPlate,15.0391
